timestamp_ms,height
17395.017,0
17399.393,100
17405.617,200
17409.537,300
17413.608,400
17417.395,500
17421.588,600
17425.842,700
17430.156,800
17434.204,900
17438.235,1000
17442.408,1100
17446.534,1200
17450.563,1300
17454.487,1400
17458.620,1500
17462.638,1600
17466.642,1700
17470.566,1800
17474.679,1900
17478.611,2000
17482.633,2100
17486.637,2200
17490.869,2300
17494.476,2400
17498.722,2500
17502.727,2600
17506.653,2700
17510.631,2800
17515.099,2900
17519.465,3000
17523.382,3100
17527.670,3200
17531.660,3300
17535.841,3400
17540.012,3500
17544.534,3600
17548.830,3700
17552.757,3800
17556.687,3900
17560.537,4000
17564.465,4100
17568.546,4200
17572.673,4300
17576.896,4400
17581.096,4500
17585.091,4600
17589.065,4700
17593.083,4800
17597.215,4900
17601.411,5000
17605.303,5100
17609.317,5200
17613.421,5300
17617.291,5400
17621.343,5500
17625.522,5600
17629.525,5700
17633.391,5800
17637.458,5900
17641.522,6000
17645.425,6100
17649.635,6200
17653.843,6300
17658.035,6400
17661.903,6500
17665.945,6600
17669.816,6700
17674.000,6800
17678.029,6900
17682.053,7000
17686.127,7100
17690.183,7200
17693.965,7300
17698.020,7400
17701.915,7500
17706.080,7600
17710.095,7700
17714.030,7800
17718.048,7900
17722.092,8000
17725.979,8100
17730.101,8200
17734.161,8300
17738.300,8400
17742.321,8500
17746.559,8600
17750.433,8700
17754.493,8800
17758.377,8900
17762.399,9000
17766.365,9100
17770.407,9200
17774.261,9300
17778.090,9400
17782.080,9500
17786.075,9600
17790.136,9700
17794.088,9800
17798.255,9900
17802.294,10000
17806.227,10100
17810.285,10200
17814.165,10300
17818.032,10400
17821.886,10500
17825.952,10600
17829.970,10700
17833.973,10800
17838.093,10900
17841.953,11000
17845.784,11100
17849.944,11200
17854.245,11300
17858.282,11400
17862.530,11500
17866.509,11600
17870.488,11700
17874.492,11800
17878.652,11900
17882.770,12000
17886.865,12100
17890.856,12200
17894.976,12300
17898.960,12400
17902.996,12500
17907.234,12600
17911.330,12700
17915.440,12800
17919.403,12900
17923.498,13000
17927.715,13100
17932.086,13200
17936.228,13300
17940.329,13400
17944.647,13500
17948.577,13600
17952.550,13700
17956.710,13800
17960.691,13900
17964.577,14000
17968.785,14100
17972.732,14200
17976.974,14300
17981.086,14400
17985.113,14500
17989.226,14600
17993.244,14700
17997.593,14800
18001.896,14900
18005.869,15000
18009.835,15100
18013.940,15200
18017.907,15300
18021.969,15400
18026.092,15500
18030.328,15600
18034.358,15700
18038.179,15800
18042.201,15900
18046.231,16000
18050.288,16100
18054.583,16200
18058.822,16300
18063.437,16400
18067.377,16500
18071.475,16600
18075.376,16700
18079.437,16800
18083.393,16900
18087.128,17000
18091.014,17100
18095.072,17200
18099.131,17300
18103.246,17400
18107.385,17500
18111.536,17600
18115.635,17700
18119.756,17800
18123.743,17900
18127.679,18000
18131.773,18100
18136.058,18200
18139.928,18300
18144.077,18400
18148.097,18500
18152.390,18600
18156.533,18700
18160.614,18800
18164.240,18900
18167.602,19000
18171.368,19100
18175.193,19200
18179.075,19300
18183.178,19400
18187.156,19500
18191.315,19600
18195.381,19700
18199.399,19800
18203.389,19900
18207.379,20000
18211.570,20100
18215.698,20200
18219.575,20300
18223.548,20400
18227.464,20500
18231.168,20600
18235.318,20700
18239.370,20800
18243.505,20900
18247.650,21000
18251.748,21100
18255.553,21200
18259.531,21300
18263.482,21400
18267.363,21500
18271.492,21600
18275.568,21700
18279.774,21800
18283.932,21900
18287.815,22000
18291.831,22100
18296.066,22200
18300.093,22300
18304.283,22400
18308.325,22500
18312.497,22600
18316.371,22700
18320.301,22800
18324.242,22900
18328.267,23000
18332.271,23100
18336.461,23200
18340.264,23300
18344.499,23400
18348.680,23500
18352.758,23600
18357.070,23700
18361.162,23800
18365.261,23900
18369.552,24000
18373.774,24100
18377.852,24200
18381.869,24300
18385.699,24400
18389.895,24500
18393.872,24600
18398.290,24700
18402.262,24800
18406.374,24900
18410.287,25000
18414.509,25100
18418.501,25200
18422.795,25300
18426.907,25400
18431.033,25500
18435.106,25600
18439.187,25700
18443.328,25800
18447.411,25900
18451.525,26000
18455.594,26100
18459.569,26200
18463.757,26300
18467.644,26400
18471.694,26500
18475.560,26600
18479.774,26700
18483.672,26800
18488.062,26900
18492.335,27000
18496.264,27100
18500.388,27200
18504.575,27300
18508.688,27400
18512.652,27500
18516.726,27600
18520.883,27700
18525.040,27800
18529.067,27900
18532.963,28000
18536.816,28100
18541.007,28200
18544.965,28300
18548.958,28400
18553.224,28500
18557.193,28600
18561.296,28700
18565.463,28800
18569.516,28900
18573.398,29000
18577.906,29100
18582.349,29200
18586.667,29300
18590.837,29400
18595.091,29500
18599.309,29600
18603.585,29700
18607.806,29800
18612.024,29900
18615.655,30000
18619.673,30100
18624.008,30200
18627.954,30300
18631.949,30400
18636.206,30500
18640.229,30600
18644.286,30700
18648.474,30800
18652.213,30900
18656.253,31000
18660.377,31100
18664.378,31200
18668.262,31300
18672.196,31400
18676.134,31500
18680.133,31600
18684.220,31700
18688.250,31800
18692.267,31900
18696.218,32000
18700.421,32100
18704.545,32200
18708.732,32300
18712.888,32400
18716.975,32500
18721.157,32600
18725.459,32700
18730.256,32800
18734.331,32900
18738.652,33000
18742.764,33100
18746.740,33200
18750.662,33300
18754.259,33400
18758.224,33500
18762.256,33600
18766.118,33700
18770.396,33800
18774.389,33900
18778.534,34000
18782.688,34100
18786.858,34200
18790.840,34300
18794.798,34400
18798.950,34500
18803.121,34600
18807.199,34700
18811.188,34800
18815.390,34900
18819.281,35000
18823.329,35100
18827.699,35200
18831.825,35300
18836.057,35400
18840.057,35500
18844.364,35600
18848.704,35700
18852.791,35800
18856.952,35900
18861.085,36000
18865.575,36100
18869.638,36200
18873.799,36300
18877.891,36400
18882.127,36500
18886.432,36600
18890.504,36700
18894.454,36800
18898.605,36900
18902.700,37000
18907.022,37100
18911.241,37200
18915.136,37300
18919.342,37400
18923.612,37500
18927.965,37600
18932.236,37700
18936.382,37800
18940.318,37900
18944.515,38000
18948.692,38100
18952.814,38200
18957.273,38300
18961.648,38400
18965.933,38500
18970.312,38600
18974.526,38700
18978.638,38800
18982.860,38900
18987.114,39000
18991.595,39100
18995.792,39200
18999.793,39300
19004.428,39400
19008.841,39500
19013.171,39600
19017.738,39700
19021.951,39800
19026.067,39900
19029.869,40000
19033.820,40100
19038.071,40200
19042.463,40300
19046.822,40400
19051.682,40500
19055.718,40600
19060.091,40700
19064.358,40800
19068.764,40900
19073.121,41000
19077.364,41100
19081.566,41200
19085.933,41300
19090.155,41400
19094.378,41500
19098.970,41600
19103.338,41700
19107.771,41800
19112.203,41900
19116.468,42000
19120.677,42100
19124.817,42200
19129.047,42300
19133.457,42400
19137.562,42500
19141.846,42600
19145.968,42700
19150.240,42800
19154.492,42900
19158.700,43000
19162.599,43100
19166.944,43200
19171.461,43300
19175.768,43400
19180.013,43500
19183.492,43600
19187.696,43700
19192.202,43800
19196.280,43900
19200.384,44000
19204.791,44100
19208.709,44200
19213.438,44300
19217.619,44400
19222.467,44500
19226.648,44600
19230.790,44700
19234.866,44800
19239.352,44900
19243.383,45000
19247.772,45100
19252.077,45200
19256.177,45300
19260.432,45400
19264.546,45500
19268.789,45600
19273.070,45700
19277.389,45800
19282.282,45900
19286.450,46000
19290.823,46100
19295.253,46200
19299.459,46300
19303.914,46400
19308.240,46500
19312.392,46600
19316.915,46700
19321.425,46800
19325.713,46900
19330.061,47000
19334.955,47100
19339.437,47200
19343.838,47300
19348.133,47400
19352.444,47500
19356.466,47600
19360.855,47700
19364.786,47800
19369.304,47900
19373.625,48000
19377.742,48100
19381.883,48200
19386.045,48300
19390.345,48400
19394.670,48500
