timestamp_ms,value
18398,0
18402,100
18406,200
18409,300
18412,400
18414,500
18418,600
18420,700
18424,800
18426,900
18429,1000
18432,1100
18435,1200
18438,1300
18440,1400
18443,1500
18446,1600
18449,1700
18452,1800
18454,1900
18458,2000
18460,2100
18463,2200
18466,2300
18469,2400
18472,2500
18475,2600
18477,2700
18480,2800
18483,2900
18486,3000
18488,3100
18491,3200
18494,3300
18497,3400
18499,3500
18503,3600
18506,3700
18508,3800
18511,3900
18514,4000
18517,4100
18520,4200
18522,4300
18525,4400
18528,4500
18530,4600
18533,4700
18536,4800
18539,4900
18542,5000
18545,5100
18547,5200
18550,5300
18553,5400
18556,5500
18559,5600
18561,5700
18564,5800
18567,5900
18570,6000
18573,6100
18576,6200
18579,6300
18582,6400
18584,6500
18587,6600
18590,6700
18593,6800
18596,6900
18599,7000
18601,7100
18604,7200
18607,7300
18610,7400
18613,7500
18616,7600
18618,7700
18621,7800
18624,7900
18627,8000
18630,8100
18633,8200
18636,8300
18639,8400
18642,8500
18644,8600
18647,8700
18650,8800
18653,8900
18656,9000
18658,9100
18661,9200
18664,9300
18667,9400
18670,9500
18673,9600
18675,9700
18678,9800
18681,9900
18843,10000
18846,10100
18849,10200
18853,10300
18856,10400
18859,10500
18861,10600
18864,10700
18867,10800
18870,10900
18873,11000
18876,11100
18878,11200
18881,11300
18884,11400
18887,11500
18890,11600
18893,11700
18896,11800
18899,11900
18902,12000
18905,12100
18908,12200
18910,12300
18913,12400
18916,12500
18919,12600
18922,12700
18925,12800
18927,12900
18930,13000
18933,13100
18936,13200
18939,13300
18942,13400
18944,13500
18947,13600
18950,13700
18953,13800
18956,13900
18958,14000
18961,14100
18964,14200
18967,14300
18970,14400
18973,14500
18976,14600
18978,14700
18981,14800
18984,14900
18987,15000
18990,15100
18993,15200
18995,15300
18998,15400
19001,15500
19004,15600
19006,15700
19009,15800
19012,15900
19015,16000
19017,16100
19020,16200
19023,16300
19026,16400
19029,16500
19031,16600
19034,16700
19037,16800
19040,16900
19043,17000
19045,17100
19048,17200
19051,17300
19054,17400
19057,17500
19060,17600
19063,17700
19065,17800
19068,17900
19072,18000
19075,18100
19078,18200
19080,18300
19083,18400
19086,18500
19089,18600
19092,18700
19095,18800
19097,18900
19100,19000
19103,19100
19106,19200
19109,19300
19111,19400
19114,19500
19117,19600
19120,19700
19123,19800
19126,19900
19153,20000
19156,20100
19158,20200
19161,20300
19164,20400
19167,20500
19170,20600
19173,20700
19176,20800
19180,20900
19183,21000
19186,21100
19189,21200
19191,21300
19194,21400
19196,21500
19199,21600
19202,21700
19205,21800
19208,21900
19211,22000
19214,22100
19216,22200
19219,22300
19222,22400
19225,22500
19227,22600
19230,22700
19233,22800
19236,22900
19239,23000
19242,23100
19245,23200
19247,23300
19250,23400
19253,23500
19256,23600
19259,23700
19262,23800
19265,23900
19268,24000
19271,24100
19274,24200
19277,24300
19279,24400
19282,24500
19285,24600
19288,24700
19291,24800
19294,24900
