timestamp_ms,physical_bytes,peak_physical_bytes
0,3441048,3441048
5005,638787848,639508744
10004,638787848,639508744
15000,653058336,653058336
20005,1047323392,1047323392
25004,1266410408,1266410408
30005,1921984216,1949476568
35005,2327914920,2536401248
40005,3671109352,4058295944
45005,2921526576,4685034704
50005,3217388872,4685034704
55005,4354356792,4685034704
60005,2975004984,5082331448
65005,4999362872,5082331448
70005,2981067640,5518801688
75003,3921066872,5518801688
80004,5131484408,5518801688
85005,3376283400,6069337696
90005,5610356560,6069337696
95005,3501556280,6540788232
100005,6379881064,6540788232
105005,6448104952,7477331448
110005,5589304848,7477331448
115005,6896485904,7477331448
120004,5779097920,7990593736
125005,7315409216,7990593736
130005,6624660280,8247872216
135005,7722486632,8247872216
140005,6384324080,8668630512
145004,7736004080,8668630512
150005,5624057880,8668630512
155004,7342526488,8668630512
160005,6012948912,8668630512
165004,7159239088,8668630512
170005,5352739656,8668630512
175005,7043421000,8668630512
180005,5268411688,8668630512
185005,7897847080,8668630512
190001,5756262440,8995592064
195005,8142051368,8995592064
200004,5456828936,9262930440
205004,7743330824,9262930440
210004,6796385376,9385499696
215005,7609998432,9385499696
220005,7331946288,9385499696
225000,7316528944,9385499696
230005,8493293360,9385499696
235000,6779707736,9385499696
240005,8929272152,9385499696
245005,7206904560,9949487784
250004,9392038640,9949487784
255005,6506734824,9949487784
260005,8247452904,9949487784
265005,7114565296,9949487784
270005,7115876016,9949487784
275005,9285560392,9949487784
280008,7262103672,9949487784
285010,8514971768,9949487784
290001,6407531312,9949487784
295010,8054647600,9949487784
300010,5901151480,9949487784
305004,7799565560,9949487784
310009,5940276880,9949487784
315010,7219572368,9949487784
320010,7235973208,9949487784
325004,7498641496,9949487784
330005,8879419480,9949487784
335010,6860730888,9949487784
340004,9846878728,9949487784
345010,5681837080,9949487784
350004,7672017944,9949487784
355001,9176282640,9949487784
360009,6931117608,9949487784
365005,8430188072,9949487784
370009,7306180760,10664507472
375005,7902328984,10664507472
