timestamp_ms,read_bytes,written_bytes
0,10129408,962560
5010,14131200,15197347840
10000,14131200,15197347840
15003,14131200,15197347840
20004,149749760,15197347840
25005,283922432,15197347840
30004,686526464,15197347840
35001,1223344128,15197347840
40005,2296172544,15197347840
45005,3235409920,16271093760
50005,4442386432,16271093760
55001,5917298688,16271093760
60005,7124258816,17199583232
65005,8465838080,17199583232
70005,9404907520,18623098880
75004,10745638912,18900672512
80005,11684700160,19756867584
85005,13025583104,19871768576
90001,14366064640,19871768576
95005,15732867072,22105755648
100001,17232941056,22144942080
105004,18313879552,22792339456
110005,19929452544,22792339456
115005,21079969792,24222371840
120004,22745825280,24613752832
125000,24086659072,25639456768
130005,25694801920,25639456768
135005,27105538048,26843336704
140000,29213618176,28252856320
145005,30884089856,29408796672
150005,32290619392,30399737856
155005,33980203008,30463320064
160005,35598823424,32524750848
165005,37590659072,33039962112
170004,38918266880,34230693888
175003,40797970432,34230693888
180005,42216288256,36949762048
185005,44469997568,38309793792
190002,46172798976,39636037632
195005,48204017664,40185999360
200005,49923264512,41017147392
205005,51941277696,41549996032
210002,53727588352,43700641792
215005,55496208384,44231774208
220004,56991895552,46077849600
225004,58934153216,47318032384
230005,60904067072,48959512576
235000,62496698368,49921458176
240005,64483123200,51336388608
245003,66369462272,52643467264
250005,68400582656,53860003840
255000,70509891584,55250526208
260005,72481583104,55685447680
265001,74210803712,57980694528
270005,76209364992,58493480960
275000,77493305344,60114944000
280000,79373631488,60836315136
285005,81056579584,62771093504
290004,83043094528,63279435776
295005,84952301568,64474591232
300004,87269376000,64504254464
305002,88938409984,66671493120
310004,91092131840,68242026496
315000,92967948288,68753502208
320000,94780649472,69812015104
325009,97054842880,69812015104
330008,98897981440,71915421696
335000,101333004288,72619388928
340000,102617030656,74337955840
345010,104914665472,75133251584
350010,106473771008,76111876096
355002,109308399616,78783668224
360010,111782797312,79882149888
365010,114048741376,81371693056
370010,116116783104,82097741824
375000,117617692672,82504024064
380005,119851012096,84620345344
385009,121933545472,85527416832
390010,123959750656,87297949696
395008,126107951104,88168984576
400008,128167145472,88883236864
405008,130408103936,91630878720
410010,133180260352,92868067328
415010,135401009152,93660180480
420010,137379454976,95195492352
425001,139780448256,95915081728
430008,141912784896,97744113664
435009,143887835136,98973827072
440010,146509758464,99527118848
445010,148776783872,101724745728
450010,151003217920,102456053760
455004,152816807936,105076334592
460009,155975536640,106625679360
465008,159239061504,107770392576
470010,162331607040,108302401536
475010,164349276160,109936160768
480010,167066279936,110633287680
485010,168973086720,112520822784
490009,171656564736,113779929088
495003,175105073152,114609127424
500010,177393750016,116123602944
505003,179904372736,116962684928
510010,182482706432,116962684928
515001,184620494848,118796267520
520010,187660627968,120123961344
525010,189932113920,120301232128
530010,191882051584,121662402560
535010,194123669504,121662402560
540010,195924475904,121662402560
545009,198164234240,123256811520
550010,199548391424,123372232704
555010,201311444992,124708487168
560010,203605700608,125816283136
565002,205531099136,125816283136
570010,207318302720,127898955776
575000,209992990720,128774664192
580009,211905847296,128865693696
585007,213339971584,130606006272
590009,215611019264,130848145408
595009,217326510080,132237168640
600009,219586048000,133287100416
605010,221866340352,133676380160
