timestamp_ms,physical_bytes,peak_physical_bytes
0,3408280,3408280
5010,639098976,639836280
10000,639098976,639836280
15003,653615224,653615224
20004,1058529880,1058529880
25005,1307272032,1307272032
30004,1985586832,2016372368
35001,2361731304,2477533368
40005,3682381184,4169887056
45005,2203907448,4580504472
50005,3109565864,4580504472
55001,4406130280,4665390576
60005,3731781824,5260425432
65005,4862785896,5260425432
70005,3218144336,5609274304
75004,4919147600,5609274304
80005,4916969536,5882462272
85005,4593778800,5882462272
90001,5460754952,5882462272
95005,4586800392,6581159056
100001,6429132088,6724257080
105004,5181262024,7396526016
110005,6572083400,7396526016
115005,5956307552,8062143024
120004,7374015072,8062143024
125000,5623696448,8573193304
130005,7383846024,8573193304
135005,6124965792,8686866360
140000,6237523872,8686866360
145005,7767528120,8686866360
150005,6305960704,8686866360
155005,8717620280,8717620280
160005,6362616960,8982992024
165005,7798510720,8982992024
170004,6188160560,8982992024
175003,7875302960,8982992024
180005,5649897416,8982992024
185005,7948556232,8982992024
190002,6357670216,9349191960
195005,9048300280,9349191960
200005,7453317928,9349191960
205005,9291472424,9373048360
210002,7448026736,9591594632
215005,8352390768,9591594632
220004,6204776528,9591594632
225004,7792042064,9591594632
230005,6396027464,9591594632
235000,6748414536,9591594632
240005,7407150096,9852838952
245003,6796764176,9852838952
250005,8278910520,9852838952
255000,7629563424,9852838952
260005,8856938016,9852838952
265001,7314368464,9878202344
270005,8560453584,9878202344
275000,6251669864,9878202344
280000,8676665704,9878202344
285005,6611364656,9878202344
290004,8382049072,9878202344
295005,6309539016,9878202344
300004,8502652104,9878202344
305002,6187544256,9878202344
310004,7449898688,9878202344
315000,9261903720,9878202344
320000,7453421632,9878202344
325009,8990027840,9878202344
330008,7042413112,10014749264
335000,9714201144,10014749264
340000,6139016456,10014749264
345010,7877932296,10014749264
350010,8864151224,10014749264
355002,6464894696,10014749264
360010,8403793640,10014749264
365010,7149074608,10745919568
370010,8390506672,10745919568
375000,8222701744,10745919568
380005,7312096248,10745919568
385009,8153906576,10745919568
390010,6833504544,10745919568
395008,7517323552,10745919568
400008,8899707336,10745919568
405008,6947996896,10745919568
410010,8162690272,10745919568
415010,9144796912,10745919568
420010,6664242904,10745919568
425001,8854177496,10745919568
430008,7789021416,10745919568
435009,6869354728,10745919568
440010,9664334560,10745919568
445010,6381210504,10745919568
450010,8987085704,10745919568
455004,5801758128,10745919568
460009,6049172912,10745919568
465008,7290686896,10745919568
470010,10548154280,10745919568
475010,6881005480,10745919568
480010,9705279400,10745919568
485010,7968772704,10745919568
490009,7208473184,10745919568
495003,9658077792,10745919568
500010,8459654304,10745919568
505003,6708597896,10745919568
510010,9052099720,10745919568
515001,6105503432,10745919568
520010,6590650056,10745919568
525010,8898467528,10745919568
530010,5977921752,10745919568
535010,7304501464,10745919568
540010,8434669784,10745919568
545009,7829576304,10745919568
550010,7521655408,10745919568
555010,6619471096,10745919568
560010,6622354680,10745919568
565002,8589925624,10745919568
570010,5788688088,10745919568
575000,7562895064,10745919568
580009,8432115416,10745919568
585007,6235922640,10745919568
590009,7927685328,10745919568
595009,6726230728,10745919568
600009,6544958152,10745919568
605010,8244781768,10745919568
610007,6292858048,10745919568
615009,7236428992,10745919568
620010,8634475712,10745919568
625010,6944286416,10745919568
630002,6619670224,10745919568
635008,8126031568,10745919568
640004,5271136432,10745919568
645007,7354050736,10745919568
650010,10048972976,10745919568
655007,6051048128,10745919568
660010,8898505408,10745919568
665000,7698459328,10745919568
670010,8395074240,10745919568
675001,6401977600,10745919568
680008,7477472512,10745919568
685010,7125429504,10745919568
690009,8840883768,10745919568
695001,5961822088,10745919568
700010,7700017032,10745919568
705008,8788160392,10745919568
710001,9118543896,10745919568
715010,7425552720,10745919568
720010,7500280144,10745919568
725000,9337729456,10745919568
730010,6496318280,10745919568
735006,7737684808,10745919568
740010,9065411424,10745919568
745009,6367163712,10745919568
750010,6791361856,10745919568
755010,8368796992,10745919568
