timestamp_ms,physical_bytes,peak_physical_bytes
0,3424640,3424640
5005,639558160,639558160
10005,639017464,639672848
15005,639017464,639672848
20000,951378760,951378760
25004,1131226168,1131226168
30005,1633969832,1716119208
35004,2344036536,2344036536
40005,2904500960,2904500960
45005,3942822016,4133547848
50005,2487531160,4546590240
55005,3763599072,4546590240
60005,4520606320,4963924352
65005,3554884208,4963924352
70005,4776229512,5051021960
75005,3075505448,5980323112
80005,3982163240,5980323112
85000,5046353600,5980323112
90005,3528229432,6074237496
95005,5229494936,6074237496
100005,5635491152,6269748464
105000,5660296552,6269748464
110003,6918653288,7087818088
115005,5853628784,7711705336
120004,6636439968,7711705336
125005,5165304680,8172931944
130005,6989564776,8172931944
135005,5796384216,8412843456
140005,7254822360,8412843456
145005,6147936280,8496271360
150005,6181130264,8496271360
155005,8202064472,8496271360
160005,6189765208,8496271360
165005,7557845616,8496271360
170004,6333928480,8496271360
175004,7956485152,8496271360
180005,5488645752,8496271360
185005,7785076344,8496271360
190005,5723773016,8704808832
195004,8107890776,8704808832
200005,5810035496,9240140368
205005,8202525480,9240140368
210005,6099655872,9399377088
215005,7487134912,9399377088
220005,5716532872,9399377088
225003,7128997512,9399377088
230002,8110056032,9399377088
235005,7503766112,9399377088
240004,8354194016,9399377088
245004,5893612536,9399377088
250005,8553440248,9399377088
255003,6936274416,9684149672
260005,8329651696,9684149672
265003,5676820408,9684149672
270005,7060531128,9684149672
275005,6201223528,9684149672
280003,6900935016,9684149672
285005,8485251912,9684149672
290005,7226174280,9684149672
295005,8597089096,9684149672
300005,6551317728,9684149672
305005,8832052448,9684149672
310005,6020820600,9684149672
315005,8390487672,9684149672
320004,6263156800,9684149672
325004,7495479360,9684149672
330005,6077362744,9684149672
335005,7032418872,9684149672
340010,8612983784,9874043808
345005,7288435688,9874043808
350010,9467098088,9874043808
355009,6089012704,9874043808
360007,7697544672,9874043808
365011,6446954624,9874043808
370009,6909130880,9874043808
375009,8300951680,9874043808
380010,7440120416,10356701600
385010,7930837600,10356701600
390010,7812857160,10356701600
395010,7953628488,10356701600
400008,8326266424,10356701600
405009,6525059552,10360979936
410010,7566819808,10360979936
415002,8764130192,10360979936
420009,6618744464,10360979936
425000,8150451856,10360979936
430010,7141673048,10360979936
435002,7696959576,10360979936
440007,8831207512,10360979936
445010,7694273104,10360979936
450010,7614007888,10360979936
455002,6408064144,10360979936
460009,6888049808,10360979936
465009,8178142352,10360979936
470010,5564780216,10360979936
475010,7177539256,10360979936
480010,8319864504,10360979936
485009,6834098328,10360979936
490006,8849625240,10360979936
495000,10399764728,10581921944
500005,6410293928,10589622856
505004,9182270120,10589622856
510003,9024804120,10589622856
515005,6515807512,10589622856
520004,9081328920,10589622856
525000,5995026144,10589622856
530000,6536451808,10589622856
535005,8344999648,10589622856
540005,6067984552,10589622856
545005,7745099944,10589622856
550002,8881674408,10589622856
555005,7679875744,10589622856
560004,7950604960,10589622856
565005,6200974440,10589622856
570005,7427808360,10589622856
575005,8292245160,10589622856
580002,7316184744,10589622856
585004,9075465896,10589622856
590005,5968093296,10589622856
595005,7991566448,10589622856
600002,8450973952,10589622856
605005,6541992648,10589622856
610005,7484515016,10589622856
615005,6917203184,10589622856
620005,7483712752,10589622856
625005,8616092912,10589622856
630005,6878422784,10589622856
635005,6628288256,10589622856
640000,7827597056,10589622856
645000,5682096376,10589622856
650003,6937831672,10589622856
655005,9856510632,10589622856
660002,5840956264,10589622856
665005,7778167656,10589622856
670005,9463769960,10589622856
675004,6121401624,10589622856
680005,7497100568,10589622856
685005,7541648664,10589622856
690005,8509157136,10589622856
695004,5934804800,10589622856
700005,7306850112,10589622856
705005,8187834176,10589622856
710005,6994931904,10589622856
715005,6674067648,10589622856
720005,7417098432,10589622856
725005,6883717864,10589622856
730004,6286963432,10589622856
735005,7491973864,10589622856
740005,8060679392,10589622856
745005,6662534368,10589622856
750005,8316597472,10589622856
