timestamp_ms,height
17352.517,0
17356.691,100
17362.850,200
17366.962,300
17371.023,400
17375.330,500
17379.558,600
17383.159,700
17386.458,800
17389.761,900
17393.986,1000
17398.453,1100
17402.544,1200
17406.077,1300
17410.071,1400
17414.184,1500
17418.315,1600
17422.477,1700
17426.179,1800
17430.297,1900
17434.380,2000
17438.544,2100
17442.545,2200
17446.631,2300
17450.489,2400
17454.314,2500
17458.359,2600
17462.470,2700
17466.820,2800
17471.070,2900
17475.266,3000
17479.101,3100
17482.997,3200
17487.112,3300
17491.109,3400
17495.173,3500
17499.237,3600
17503.090,3700
17507.081,3800
17511.463,3900
17515.481,4000
17519.541,4100
17523.838,4200
17527.873,4300
17531.950,4400
17536.243,4500
17540.056,4600
17544.287,4700
17548.299,4800
17552.471,4900
17556.355,5000
17560.324,5100
17564.495,5200
17568.730,5300
17573.093,5400
17577.019,5500
17581.071,5600
17585.203,5700
17589.324,5800
17593.485,5900
17597.793,6000
17601.794,6100
17605.912,6200
17609.667,6300
17613.905,6400
17618.213,6500
17622.210,6600
17626.054,6700
17630.068,6800
17634.035,6900
17638.329,7000
17642.472,7100
17646.512,7200
17650.781,7300
17655.050,7400
17659.027,7500
17662.952,7600
17666.895,7700
17670.731,7800
17675.009,7900
17679.077,8000
17683.095,8100
17687.438,8200
17691.275,8300
17695.363,8400
17699.497,8500
17703.635,8600
17707.415,8700
17711.554,8800
17715.484,8900
17719.411,9000
17723.785,9100
17727.691,9200
17732.027,9300
17735.939,9400
17739.931,9500
17744.038,9600
17748.039,9700
17752.051,9800
17756.082,9900
17760.176,10000
17763.850,10100
17767.901,10200
17772.001,10300
17775.990,10400
17780.092,10500
17784.213,10600
17787.945,10700
17791.883,10800
17795.733,10900
17799.569,11000
17803.637,11100
17807.724,11200
17811.870,11300
17815.655,11400
17819.670,11500
17824.049,11600
17828.146,11700
17832.004,11800
17835.956,11900
17839.716,12000
17843.596,12100
17847.809,12200
17851.928,12300
17855.943,12400
17860.054,12500
17864.002,12600
17868.012,12700
17872.146,12800
17876.297,12900
17880.474,13000
17884.271,13100
17888.198,13200
17891.306,13300
17894.868,13400
17898.117,13500
17901.270,13600
17904.228,13700
17907.560,13800
17910.787,13900
17913.759,14000
17917.217,14100
17920.698,14200
17924.501,14300
17928.180,14400
17931.676,14500
17934.989,14600
17938.231,14700
17941.538,14800
17944.798,14900
17948.336,15000
17951.215,15100
17953.941,15200
17956.837,15300
17959.077,15400
17961.465,15500
17964.000,15600
17966.962,15700
17969.609,15800
17971.921,15900
17974.884,16000
17978.040,16100
17981.595,16200
17984.746,16300
17988.329,16400
17991.299,16500
17994.058,16600
17996.797,16700
17999.647,16800
18002.146,16900
18004.874,17000
18007.640,17100
18010.040,17200
18012.555,17300
18015.511,17400
18018.526,17500
18021.550,17600
18024.342,17700
18027.375,17800
18030.519,17900
18033.541,18000
18036.547,18100
18039.323,18200
18042.110,18300
18045.203,18400
18048.384,18500
18051.450,18600
18054.119,18700
18056.453,18800
18058.917,18900
18061.391,19000
18063.941,19100
18066.507,19200
18069.124,19300
18071.653,19400
18074.585,19500
18077.444,19600
18080.330,19700
18083.425,19800
18086.709,19900
18089.628,20000
18092.813,20100
18095.843,20200
18099.426,20300
18102.926,20400
18106.223,20500
18109.452,20600
18112.438,20700
18115.859,20800
18118.628,20900
18121.200,21000
18124.496,21100
18128.004,21200
18131.215,21300
18134.629,21400
18138.120,21500
18141.369,21600
18145.342,21700
18149.214,21800
18153.191,21900
18156.602,22000
18159.791,22100
18163.213,22200
18166.845,22300
18170.918,22400
18174.927,22500
18179.050,22600
18182.999,22700
18186.856,22800
18190.555,22900
18194.327,23000
18197.740,23100
18200.672,23200
18203.779,23300
18207.177,23400
18210.681,23500
18214.426,23600
18218.315,23700
18222.309,23800
18226.275,23900
18230.377,24000
18234.681,24100
18238.973,24200
18243.149,24300
18247.248,24400
18251.324,24500
18255.339,24600
18259.278,24700
18263.059,24800
18267.250,24900
18271.284,25000
18275.455,25100
18279.657,25200
18283.802,25300
18287.830,25400
18291.901,25500
18295.704,25600
18299.791,25700
18303.486,25800
18307.104,25900
18311.106,26000
18315.329,26100
18319.652,26200
18323.679,26300
18327.657,26400
18331.806,26500
18335.699,26600
18339.317,26700
18343.035,26800
18346.998,26900
18350.869,27000
18354.320,27100
18357.526,27200
18361.189,27300
18364.625,27400
18368.383,27500
18372.299,27600
18376.271,27700
18379.879,27800
18383.834,27900
18387.717,28000
18391.496,28100
18395.461,28200
18399.421,28300
18402.923,28400
18406.513,28500
18409.538,28600
18412.834,28700
18415.949,28800
18419.746,28900
18423.523,29000
18427.293,29100
18431.314,29200
18434.588,29300
18437.585,29400
18441.992,29500
18445.848,29600
18450.093,29700
18454.252,29800
18458.236,29900
18462.297,30000
18466.464,30100
18470.332,30200
18474.435,30300
18478.382,30400
18481.928,30500
18485.889,30600
18490.140,30700
18494.133,30800
18497.877,30900
18502.248,31000
18506.217,31100
18510.135,31200
18513.866,31300
18517.712,31400
18521.380,31500
18525.455,31600
18530.559,31700
18534.017,31800
18537.443,31900
18541.117,32000
18544.739,32100
18548.277,32200
18552.092,32300
18556.319,32400
18560.146,32500
18564.045,32600
18568.279,32700
18572.801,32800
18576.783,32900
18580.376,33000
18583.705,33100
18586.839,33200
18589.981,33300
18593.799,33400
18597.904,33500
18601.756,33600
18605.794,33700
18609.234,33800
18612.790,33900
18616.718,34000
18619.953,34100
18623.987,34200
18627.999,34300
18632.332,34400
18636.538,34500
18640.961,34600
18645.171,34700
18649.153,34800
18652.625,34900
18656.567,35000
18660.865,35100
18664.939,35200
18668.918,35300
18672.797,35400
18676.936,35500
18680.619,35600
18684.757,35700
18688.630,35800
18692.455,35900
18696.286,36000
18700.755,36100
18704.502,36200
18709.125,36300
18713.012,36400
18717.325,36500
18721.477,36600
18725.510,36700
18729.414,36800
18733.588,36900
18737.563,37000
18741.669,37100
18745.938,37200
18750.057,37300
18753.735,37400
18758.072,37500
18762.275,37600
18766.323,37700
18770.262,37800
18774.441,37900
18778.768,38000
18782.641,38100
18786.641,38200
18791.076,38300
18794.821,38400
18798.280,38500
18802.402,38600
18806.438,38700
18810.362,38800
18814.647,38900
18819.431,39000
18823.490,39100
18827.498,39200
18831.345,39300
18835.565,39400
18839.925,39500
18843.791,39600
18847.967,39700
18852.301,39800
18856.639,39900
18860.885,40000
18864.930,40100
18869.101,40200
18873.737,40300
18877.887,40400
18882.484,40500
18886.929,40600
18891.141,40700
18895.307,40800
18899.281,40900
18902.923,41000
18906.357,41100
18910.060,41200
18913.905,41300
18917.989,41400
18921.466,41500
18925.784,41600
18929.810,41700
18934.298,41800
18938.382,41900
18941.914,42000
18945.169,42100
18948.355,42200
18951.822,42300
18955.380,42400
18959.020,42500
18963.076,42600
18965.940,42700
18967.990,42800
18971.367,42900
18974.595,43000
18978.385,43100
18981.871,43200
18985.066,43300
18988.041,43400
18991.320,43500
18995.118,43600
18998.584,43700
19002.920,43800
19006.181,43900
19009.936,44000
19013.749,44100
19017.528,44200
19021.347,44300
19024.754,44400
19029.003,44500
19032.812,44600
19036.529,44700
19040.348,44800
19044.471,44900
19048.183,45000
19051.953,45100
19055.260,45200
19058.762,45300
19062.477,45400
19066.066,45500
19069.752,45600
19073.795,45700
19077.832,45800
19082.482,45900
19086.798,46000
19091.008,46100
19095.602,46200
19099.684,46300
19103.800,46400
19107.546,46500
19111.645,46600
19115.886,46700
19120.292,46800
19124.796,46900
19128.968,47000
19133.623,47100
19138.240,47200
19142.788,47300
19146.875,47400
19151.326,47500
19155.736,47600
19159.996,47700
19164.058,47800
19168.166,47900
19172.714,48000
19176.826,48100
19180.800,48200
19184.967,48300
19189.366,48400
19193.646,48500
19197.757,48600
19201.419,48700
19205.321,48800
19209.710,48900
19214.035,49000
19218.905,49100
19223.637,49200
19227.943,49300
19232.172,49400
19236.339,49500
19240.996,49600
19245.394,49700
19250.131,49800
19254.965,49900
19259.607,50000
19263.843,50100
19268.250,50200
19273.180,50300
19277.964,50400
19283.271,50500
19287.475,50600
19292.340,50700
19297.195,50800
19301.801,50900
19305.846,51000
19310.730,51100
19315.154,51200
19319.883,51300
19324.560,51400
19329.312,51500
19333.987,51600
19339.411,51700
19348.884,51800
19354.110,51900
19358.649,52000
19363.590,52100
19368.637,52200
19373.027,52300
19377.664,52400
19381.981,52500
19387.191,52600
19391.385,52700
19396.215,52800
19400.748,52900
19406.373,53000
19411.425,53100
19416.263,53200
19421.510,53300
19426.318,53400
19431.379,53500
19436.215,53600
19440.903,53700
19445.175,53800
19450.137,53900
19454.640,54000
19459.349,54100
19463.452,54200
19468.147,54300
19473.170,54400
19478.190,54500
19482.986,54600
19487.350,54700
19491.950,54800
19496.532,54900
19500.998,55000
19505.394,55100
19510.401,55200
19515.032,55300
19519.264,55400
19523.044,55500
19527.813,55600
19532.803,55700
19536.848,55800
19542.714,55900
19547.638,56000
19552.122,56100
19557.050,56200
19562.324,56300
19567.022,56400
19572.332,56500
19576.994,56600
19581.875,56700
19586.779,56800
19592.173,56900
19596.454,57000
19601.705,57100
19606.067,57200
19610.979,57300
19615.934,57400
19621.461,57500
19626.011,57600
19631.158,57700
19636.278,57800
19641.710,57900
19647.480,58000
19652.575,58100
19656.934,58200
19661.822,58300
19666.597,58400
19671.526,58500
19676.747,58600
19682.069,58700
19687.161,58800
19692.147,58900
19697.425,59000
19702.911,59100
19708.214,59200
19714.062,59300
19720.405,59400
19725.611,59500
19730.802,59600
19736.297,59700
19741.350,59800
19746.897,59900
19752.522,60000
19757.606,60100
19762.797,60200
19768.249,60300
19773.122,60400
19779.247,60500
19785.144,60600
19790.016,60700
19796.027,60800
19802.154,60900
19808.207,61000
19814.285,61100
19819.561,61200
19824.990,61300
19830.728,61400
19835.719,61500
19841.387,61600
19847.027,61700
19852.119,61800
19857.444,61900
19863.076,62000
19869.115,62100
19874.704,62200
19879.912,62300
19885.524,62400
19890.156,62500
19895.891,62600
19901.590,62700
19906.357,62800
19911.437,62900
19917.006,63000
19921.961,63100
19927.652,63200
19933.243,63300
19939.442,63400
19945.097,63500
19950.957,63600
19955.397,63700
19960.994,63800
19965.868,63900
19972.489,64000
19977.109,64100
19982.461,64200
19987.549,64300
19993.021,64400
19998.553,64500
20003.591,64600
20009.058,64700
20014.857,64800
20020.721,64900
20026.117,65000
20031.932,65100
20037.194,65200
20041.925,65300
20047.153,65400
20052.617,65500
20063.001,65600
20071.599,65700
20079.375,65800
20087.055,65900
20095.776,66000
20103.440,66100
20111.508,66200
20117.998,66300
20125.033,66400
20131.635,66500
20138.147,66600
20145.424,66700
20152.323,66800
20160.388,66900
20168.122,67000
20174.778,67100
20180.883,67200
20193.574,67300
20205.902,67400
20212.467,67500
20218.824,67600
20225.063,67700
20231.880,67800
20239.266,67900
20246.585,68000
20253.772,68100
20260.288,68200
20266.621,68300
20273.152,68400
20280.722,68500
20289.367,68600
20295.549,68700
20303.896,68800
20310.517,68900
20318.680,69000
20326.854,69100
20333.624,69200
20342.879,69300
20350.016,69400
20357.451,69500
20364.555,69600
20371.542,69700
20378.220,69800
20385.188,69900
20392.361,70000
20399.911,70100
20407.857,70200
20414.181,70300
20420.240,70400
20427.020,70500
20434.565,70600
20442.831,70700
20449.643,70800
20459.441,70900
20465.230,71000
20472.368,71100
20478.778,71200
20484.892,71300
20491.133,71400
20496.826,71500
20502.789,71600
20508.839,71700
20514.240,71800
20520.665,71900
20527.000,72000
20534.501,72100
20541.342,72200
20546.807,72300
20553.987,72400
20560.352,72500
20567.978,72600
20575.065,72700
20582.211,72800
20588.606,72900
20594.165,73000
20600.602,73100
20606.897,73200
20615.282,73300
20621.459,73400
20627.795,73500
20633.210,73600
20639.560,73700
20645.495,73800
20652.083,73900
20659.153,74000
20665.531,74100
20671.531,74200
20677.039,74300
20683.275,74400
20689.237,74500
20694.933,74600
20702.412,74700
20710.462,74800
20716.895,74900
20725.305,75000
20733.058,75100
20740.242,75200
20747.042,75300
20753.603,75400
20760.590,75500
20767.087,75600
20773.060,75700
20779.128,75800
20785.730,75900
20792.050,76000
20797.982,76100
20804.880,76200
20811.069,76300
20817.130,76400
20822.834,76500
20829.494,76600
20835.470,76700
20841.704,76800
20848.966,76900
20855.444,77000
20861.671,77100
20867.989,77200
20875.411,77300
20882.437,77400
20889.134,77500
20896.214,77600
20902.903,77700
20909.130,77800
20915.236,77900
20920.752,78000
20926.884,78100
20933.429,78200
20939.910,78300
20946.363,78400
20952.806,78500
20958.873,78600
20965.534,78700
20972.564,78800
20979.771,78900
20986.361,79000
20992.992,79100
20999.857,79200
21005.680,79300
21012.493,79400
21020.229,79500
21026.902,79600
21033.501,79700
21041.503,79800
21048.448,79900
21054.899,80000
21061.962,80100
21067.825,80200
21073.171,80300
21080.077,80400
21086.851,80500
21092.429,80600
21098.664,80700
21105.286,80800
21112.113,80900
21119.363,81000
21127.656,81100
21136.631,81200
21145.191,81300
21154.787,81400
21161.668,81500
21169.832,81600
21176.726,81700
21184.499,81800
21191.218,81900
21199.014,82000
21206.389,82100
21212.633,82200
21220.838,82300
21228.075,82400
21234.471,82500
21240.786,82600
21248.379,82700
21259.515,82800
21267.106,82900
21274.667,83000
21282.110,83100
21291.260,83200
21299.604,83300
21308.346,83400
21316.107,83500
21324.397,83600
21332.123,83700
21339.953,83800
21346.823,83900
21353.218,84000
21361.068,84100
21368.272,84200
21376.393,84300
21383.090,84400
21390.260,84500
21397.877,84600
21404.567,84700
21411.756,84800
21419.453,84900
21426.184,85000
21433.293,85100
21439.396,85200
21445.938,85300
21451.269,85400
21456.353,85500
21461.760,85600
21465.692,85700
21470.622,85800
21474.564,85900
21479.987,86000
21486.384,86100
21494.024,86200
21503.656,86300
21510.745,86400
21519.654,86500
21527.660,86600
21534.755,86700
21542.510,86800
21551.233,86900
21559.389,87000
21568.283,87100
21574.829,87200
21581.996,87300
21588.750,87400
21596.258,87500
21602.767,87600
21610.000,87700
21617.164,87800
21624.046,87900
21631.578,88000
21638.240,88100
21645.505,88200
21652.096,88300
21658.337,88400
21664.981,88500
21671.613,88600
21677.549,88700
21682.850,88800
21689.480,88900
21695.556,89000
21701.913,89100
21708.125,89200
21714.100,89300
21720.341,89400
21725.786,89500
21732.626,89600
21738.405,89700
21745.084,89800
21752.396,89900
21758.235,90000
21764.618,90100
21771.020,90200
21777.534,90300
21783.627,90400
21789.747,90500
21796.688,90600
21802.074,90700
21809.116,90800
21815.567,90900
21822.299,91000
21828.774,91100
21835.023,91200
21841.414,91300
21847.403,91400
21853.376,91500
21858.939,91600
21864.225,91700
21870.218,91800
21876.465,91900
21881.607,92000
21899.856,92100
21914.402,92200
21921.054,92300
21926.984,92400
21933.121,92500
21939.279,92600
21945.092,92700
21954.521,92800
21971.084,92900
21989.332,93000
22005.417,93100
22015.410,93200
22022.107,93300
22029.338,93400
22036.831,93500
22044.548,93600
22060.074,93700
22075.182,93800
22085.317,93900
22094.593,94000
22102.231,94100
22110.898,94200
22118.241,94300
22125.200,94400
22131.839,94500
22139.269,94600
22146.458,94700
22153.577,94800
22161.074,94900
22168.246,95000
22174.829,95100
22182.866,95200
22189.070,95300
22195.712,95400
22201.269,95500
22208.482,95600
22214.452,95700
22221.015,95800
22226.912,95900
22233.655,96000
22240.675,96100
22248.540,96200
22256.678,96300
22263.608,96400
22270.824,96500
22276.934,96600
22283.195,96700
22290.767,96800
22297.867,96900
22306.206,97000
22314.619,97100
22322.870,97200
22332.697,97300
22342.490,97400
22351.006,97500
22360.997,97600
22369.669,97700
22378.000,97800
22386.196,97900
22394.068,98000
22402.038,98100
22409.985,98200
22418.982,98300
22426.670,98400
22435.262,98500
22445.840,98600
22454.047,98700
22462.288,98800
22470.698,98900
22479.836,99000
22488.539,99100
22497.010,99200
22505.214,99300
22513.903,99400
22523.274,99500
22531.729,99600
22540.125,99700
22548.622,99800
22557.447,99900
22565.013,100000
22573.944,100100
22582.592,100200
22591.139,100300
22597.862,100400
22604.857,100500
22614.553,100600
22622.423,100700
22630.852,100800
22641.236,100900
22652.602,101000
22663.137,101100
22673.745,101200
22682.863,101300
22691.726,101400
22701.226,101500
22710.808,101600
22721.688,101700
22731.686,101800
22742.543,101900
22753.402,102000
22762.919,102100
22775.637,102200
22785.463,102300
22795.312,102400
22804.840,102500
22815.448,102600
22825.620,102700
22835.319,102800
22846.308,102900
22855.085,103000
22864.621,103100
22873.654,103200
22883.131,103300
22893.605,103400
22902.043,103500
22911.517,103600
22920.971,103700
22930.438,103800
22940.516,103900
22952.943,104000
22964.342,104100
22975.023,104200
22986.581,104300
22997.419,104400
23007.194,104500
23017.623,104600
23026.454,104700
23035.948,104800
23045.536,104900
23055.444,105000
23066.210,105100
23077.783,105200
23089.572,105300
23105.409,105400
23116.885,105500
23127.678,105600
23136.945,105700
23147.585,105800
23157.112,105900
23165.275,106000
23173.763,106100
23181.831,106200
23190.738,106300
23199.763,106400
23206.727,106500
23216.552,106600
23224.759,106700
23232.782,106800
23241.796,106900
23250.750,107000
23260.220,107100
23271.621,107200
23286.263,107300
23299.483,107400
23312.055,107500
23325.793,107600
23337.897,107700
23350.061,107800
23361.449,107900
23373.436,108000
23387.034,108100
23399.525,108200
23411.254,108300
23422.072,108400
23432.892,108500
23443.432,108600
23455.039,108700
23467.319,108800
23479.042,108900
23491.278,109000
23504.677,109100
23516.726,109200
23528.104,109300
23541.223,109400
23553.826,109500
23565.856,109600
23577.449,109700
23589.919,109800
23601.960,109900
23612.959,110000
23625.630,110100
23637.411,110200
23650.015,110300
23661.451,110400
23674.183,110500
23684.701,110600
23695.062,110700
23705.403,110800
23715.876,110900
23730.206,111000
23743.455,111100
23757.884,111200
23772.777,111300
23785.042,111400
23799.108,111500
23814.089,111600
23827.200,111700
23839.528,111800
23851.457,111900
23861.991,112000
23872.923,112100
23883.023,112200
23893.716,112300
23906.396,112400
23916.813,112500
23929.543,112600
23943.902,112700
23955.566,112800
23967.824,112900
23980.917,113000
23994.210,113100
24007.996,113200
24021.762,113300
24035.095,113400
24051.259,113500
24065.737,113600
24080.239,113700
24094.458,113800
24108.734,113900
24122.624,114000
24138.320,114100
24153.737,114200
24167.376,114300
24185.016,114400
24199.494,114500
24213.904,114600
24230.862,114700
24245.342,114800
24259.045,114900
24272.181,115000
24285.950,115100
24300.829,115200
24314.486,115300
24329.648,115400
24343.237,115500
24357.702,115600
24372.702,115700
24384.960,115800
24397.389,115900
24409.931,116000
24421.896,116100
24433.928,116200
24445.836,116300
24459.337,116400
24470.628,116500
24483.755,116600
24496.935,116700
24510.334,116800
24521.239,116900
24533.273,117000
24547.032,117100
24560.140,117200
24572.769,117300
24585.898,117400
24598.583,117500
