timestamp_ms,read_bytes,written_bytes
470010,146070847488,100139249664
475010,148348981248,102532431872
480009,151289348096,102958354432
485004,153814827008,104299360256
490010,155587837952,106106032128
495010,158346407936,107280519168
500010,160023465984,109185826816
505007,162870030336,109627682816
510009,165521141760,110037114880
515010,166820134912,112378953728
520009,169106702336,113351729152
525009,171506151424,113457930240
530010,173260500992,115162329088
535010,175975964672,115650965504
540008,178077675520,115777945600
545010,179292131328,117530501120
550009,181264486400,117530501120
555010,182825824256,118629744640
560010,184717602816,119026573312
565002,186680512512,119041622016
570010,188172242944,121016877056
575009,190068154368,121563488256
580002,191706578944,122739310592
585010,194064105472,123448786944
590010,195755311104,123878854656
595010,197096615936,125897113600
600010,199388737536,126491967488
605010,201056899072,126491967488
610010,202583920640,127889223680
615010,204385804288,128310513664
620010,206211203072,129910599680
625010,208139493376,131819352064
630008,209992921088,132085153792
635010,211757350912,133746167808
640010,213782933504,134315454464
645008,215777558528,134733090816
650001,217084088320,136874672128
655010,219198996480,138279215104
660009,221649022976,138279215104
665010,222428356608,139579322368
670008,225251004416,139984244736
675010,228040581120,140368396288
680010,229634134016,140942987264
685010,231381008384,142831063040
690008,233678041088,143569350656
695010,235823046656,143569350656
700010,237105872896,144828968960
705010,239188385792,146483666944
710009,241353109504,147137822720
715010,243533684736,147500482560
720005,244943851520,149089968128
725005,247602413568,149499219968
730005,249297416192,149499219968
735005,250949275648,151017783296
740005,253358694400,152117866496
745004,256140836864,152431489024
750004,257450250240,153834819584
755005,259444715520,154613002240
760004,261634039808,154869161984
765001,264214220800,155128983552
770005,266566709248,157479886848
775005,268512374784,158241021952
780005,270969085952,158241021952
785005,272793169920,160129691648
790004,274815578112,160508043264
795005,277160607744,160508043264
800005,278855622656,162260107264
805005,280590114816,163412541440
810005,283011317760,164417675264
815005,284685410304,165988179968
820005,287077015552,166749814784
825005,289535361024,166749814784
830005,291231821824,168570015744
835004,294106968064,169901412352
840005,296901464064,170523865088
845005,299049562112,171931234304
850005,301726269440,172877484032
855005,303649222656,173316730880
860003,306014769152,174796914688
865005,308754124800,176267153408
870005,311889448960,177367166976
875005,314542391296,177520566272
880002,316948238336,179459145728
885005,319622230016,179742523392
890005,322562519040,179742523392
895005,325053767680,181850947584
900005,329049600000,183112859648
905005,332270538752,183265656832
910005,334203219968,184877449216
915005,336903823360,185873780736
920004,339224465408,185901035520
925004,341882707968,187633016832
930000,344337379328,188667478016
935004,347379994624,188812812288
940005,349160574976,190345695232
945005,352159490048,191508828160
950004,355077349376,192070914048
955005,357988675584,193330434048
960005,360537505792,194467618816
965005,363248545792,195046342656
970005,365886083072,196218802176
975004,368943845376,197586833408
980001,371655847936,198721019904
985003,374889488384,199023792128
990005,377554870272,200923009024
995001,380668792832,201705435136
1000004,383794782208,201741742080
1005005,386015186944,203885101056
1010002,388505780224,204537241600
1015000,391360573440,204537241600
1020001,393555181568,206377779200
1025001,396543586304,207074979840
1030001,399426826240,207074979840
1035006,401945436160,208991342592
1040010,404840353792,210347610112
1045010,408308662272,210875707392
1050005,410961301504,211230654464
1055010,413367291904,213198639104
1060008,416109330432,214260506624
1065010,419173449728,214642982912
1070010,421358039040,216910548992
1075010,424544432128,218092347392
1080008,427686780928,219043618816
1085010,430323912704,219902750720
1090010,433224945664,221360177152
1095000,436539080704,222016749568
1100010,439280263168,222119370752
1105004,442045652992,224106524672
1110001,444995080192,224987291648
1115000,447846830080,225111425024
1120010,450383675392,226999984128
1125010,453543137280,227904847872
1130008,456299626496,227998715904
1135010,458779545600,230038192128
1140010,461714550784,231204790272
1145002,465468547072,232373256192
1150010,468793901056,233122025472
1155010,472001351680,235208179712
1160010,475960430592,236159836160
1165003,479586385920,236356743168
1170008,482120687616,237833318400
1175007,485592961024,238866477056
1180008,489102983168,239521538048
1185002,492366241792,239521538048
1190002,495026737152,241537114112
1195003,498900418560,242849505280
1200010,501861384192,243264159744
1205010,505008013312,243264159744
1210008,507132301312,245210685440
1215008,509959753728,246017572864
1220008,513252151296,246812278784
1225001,516936450048,246919753728
1230006,519913844736,248773582848
1235010,523375190016,249927667712
1240004,527261855744,250630017024
1245004,531022999552,250630017024
1250001,534196932608,252594528256
1255003,537755070464,253424672768
1260009,541957124096,253858299904
1265010,545679654912,253858299904
1270009,548496941056,255703994368
1275010,552264495104,256873672704
1280010,556627357696,257603592192
1285002,560299175936,257603592192
1290010,563254554624,259728179200
1295006,567581659136,260682436608
1300005,570935664640,261489102848
1305010,574989189120,261653729280
1310009,578187317248,262981386240
1315000,582357729280,264131936256
1320010,585952235520,265092784128
1325002,590138384384,265160708096
1330010,594046689280,265160708096
1335009,597072187392,267419258880
1340002,601071603712,268213649408
1345010,605520805888,268563296256
1350010,609643266048,268563296256
1355003,612569059328,270325809152
1360007,616915615744,271467302912
1365009,620652380160,272293953536
1370007,624618840064,272672522240
1375010,627948953600,274207993856
1380010,631968862208,275577745408
1385010,635987542016,276368707584
1390005,640368590848,276392370176
1395008,644191789056,276392370176
1400005,646643007488,278470574080
1405009,650855944192,279633784832
1410008,654880018432,280179707904
1415005,658922983424,280179707904
1420007,662271545344,281779318784
1425010,666107043840,283194519552
1430002,670271975424,283982909440
1435007,675011235840,283982909440
1440000,678646321152,283983224832
1445001,681834393600,286059741184
1450010,686333423616,287207026688
1455005,690918187008,288084979712
1460009,695337844736,288156090368
1465006,698568151040,289745465344
1470006,702633037824,290992742400
1475001,707747753984,291954237440
1480010,711846334464,292366602240
1485006,716128124928,292366602240
1490010,719562375168,294103879680
1495010,723863695360,295127814144
1500005,728604602368,295737585664
1505005,733191364608,295737585664
1510010,738029039616,295737585664
1515010,740911132672,297835442176
1520005,745550315520,299019284480
1525000,750207750144,299363897344
1530010,754415804416,299363897344
1535002,757905088512,299814805504
1540005,762047864832,301637976064
1545010,766188879872,302763266048
1550005,771047051264,303526895616
1555006,775091924992,303526895616
1560007,778335526912,305146462208
1565005,782643666944,306516414464
1570010,787118960640,307603001344
1575005,792323702784,307603001344
1580000,796287062016,307603001344
1585010,800904609792,307846012928
1590010,804268593152,310031048704
1595010,808844718080,311208157184
1600007,813981786112,311716892672
1605005,818228420608,311716892672
1610010,823368220672,311716892672
1615010,826716295168,313220136960
1620009,832017629184,314624524288
1625004,836154490880,315715612672
1630005,840607744000,315772993536
1635005,845180030976,315772993536
1640005,849462734848,315772993536
1645005,851933646848,316945575936
1650005,855293804544,318066675712
1655005,860061388800,319224602624
1660005,864820207616,320137953280
1665005,869738565632,320277422080
1670000,874677350400,320277422080
1675005,879485800448,320277422080
1680000,883357216768,322413170688
1685005,887810682880,323803480064
1690002,892446547968,324754702336
1695004,898077655040,324754702336
1700002,903376789504,324754702336
1705003,908582572032,324754702336
1710004,913846681600,324754702336
1715004,917689634816,326494584832
1720005,922579996672,327684915200
1725004,927697420288,328832864256
1730002,932475912192,329072177152
1735005,937279942656,329072177152
1740003,942349025280,329072177152
1745005,945921511424,331216760832
1750000,950886797312,332563505152
1755000,956209864704,333123063808
1760005,961538949120,333123063808
1765000,967074734080,333123063808
1770004,971388780544,333123063808
1775005,974819868672,334960697344
1780005,979941605376,336129081344
1785005,984985784320,337304686592
1790005,990322020352,338002382848
1795003,995381731328,338226593792
1800003,1000523042816,338226593792
1805003,1004019904512,340302999552
1810005,1008995696640,340854816768
1815001,1014003363840,341251043328
1820005,1018743468032,341262372864
1825005,1023070081024,341262372864
1830001,1028079751168,341262372864
1835005,1031045255168,343807426560
1840005,1035375984640,345580425216
1845005,1040128036864,347184914432
1850000,1045816184832,347597983744
1855005,1050799693824,347597983744
1860005,1056024064000,347597983744
1865019,1060620017664,347610963968
1870002,1065075814400,349331251200
1875004,1069854097408,349887905792
1880005,1074473922560,349887905792
1885001,1079615549440,349887905792
1890005,1084399067136,349887905792
1895005,1087616905216,351856136192
1900000,1091969613824,353003085824
1905005,1096366264320,353742221312
1910005,1100459335680,353757442048
1915005,1104502943744,353757442048
1920003,1108536811520,353757442048
1925001,1111826247680,355224256512
1930004,1116058066944,356065730560
1935005,1120745762816,356479111168
1940005,1125412466688,356649795584
1945005,1129751891968,356649795584
1950005,1133915394048,356649795584
1955001,1137063202816,358102274048
1960001,1141221416960,359868256256
1965005,1146079096832,361332322304
1970005,1150592335872,362276810752
1975005,1155610959872,362752696320
1980004,1160391057408,362752696320
1985002,1164886925312,362752696320
1990005,1168058122240,364010651648
1995005,1172114673664,364597481472
2000005,1176202752000,364767498240
2005005,1180459982848,364767498240
2010003,1183741423616,364767498240
2015005,1186179870720,366037446656
2020005,1190066536448,366845165568
2025005,1194297942016,367638388736
2030003,1197899829248,367766417408
2035004,1202075201536,367766417408
2040005,1206294585344,367766417408
2045005,1209197248512,369920884736
2050003,1213401686016,371203989504
2055000,1217919348736,372026851328
2060005,1223025782784,372593885184
2065002,1226724188160,372593885184
2070005,1230116073472,372593885184
2075005,1234102960128,372663160832
2080004,1237557354496,374828486656
2085005,1241721999360,375665102848
2090001,1245988237312,376515952640
2095005,1250859048960,377188163584
2100000,1255533277184,377188163584
2105004,1259923353600,377188163584
2110003,1263367413760,378245029888
2115003,1267668643840,378406584320
2120005,1271715950592,378406584320
2125005,1275907379200,378406584320
2130005,1279424581632,378406584320
2135000,1282396393472,379872366592
2140005,1286356930560,380524163072
2145003,1290448957440,380524163072
2150005,1294123274240,380524163072
2155002,1297944481792,380524163072
2160005,1301881733120,380524163072
2165003,1304676241408,382803034112
2170004,1309329670144,384794079232
2175000,1313718423552,386397671424
2180004,1318550368256,387441176576
2185004,1323380662272,387707211776
2190000,1327655747584,387707211776
2195005,1331896836096,387707211776
2200005,1335235448832,389315694592
2205000,1339403714560,389873569792
2210004,1344172130304,389873569792
2215002,1348187807744,389873569792
2220005,1352447565824,389873569792
2225003,1356249960448,389873569792
2230001,1359673716736,390970945536
2235001,1363360251904,391406514176
2240003,1367464075264,391448743936
2245008,1371116494848,391448743936
2250002,1375003181056,391448743936
2255000,1378640019456,391770271744
2260007,1381445177344,393392144384
2265010,1384262352896,393510400000
2270010,1387819843584,393510400000
2275008,1390903390208,393510400000
2280000,1394209009664,393510400000
2285010,1397186502656,394792271872
2290002,1401189416960,396799606784
2295002,1405191311360,398989131776
2300000,1409554087936,400619237376
2305001,1414344237056,401803464704
2310010,1418727780352,401803464704
2315000,1422986821632,401803464704
2320010,1427055726592,401803464704
2325005,1430009626624,403806867456
2330009,1434492198912,404218109952
2335010,1438491885568,404218109952
2340010,1442598858752,404218109952
2345010,1446935228416,404218109952
2350000,1450540060672,404578754560
2355009,1454332063744,406036205568
2360003,1457520640000,406365769728
2365010,1461001351168,406365769728
2370009,1465048821760,406365769728
2375001,1468607938560,406365769728
2380008,1472227078144,406365769728
2385001,1476492922880,406365769728
2390001,1478693384192,407765532672
2395010,1482120409088,408502366208
2400010,1486513618944,408502366208
2405010,1490398584832,408502366208
2410010,1494232178688,408502366208
2415014,1497322532864,408594976768
2420007,1500813430784,411572424704
2425002,1504936419328,413532700672
2430004,1509848743936,415156969472
2435001,1514811072512,416003170304
2440002,1519027392512,416003170304
2445009,1523359662080,416003170304
2450010,1526612094976,417805320192
2455009,1530861854720,418281775104
2460008,1535359004672,418281775104
2465010,1539338633216,418281775104
2470001,1543288041472,418281775104
2475010,1546402758656,419603267584
2480005,1550161154048,419603267584
2485000,1554035777536,419603267584
2490005,1557799096320,419603267584
2495010,1560933699584,420766584832
2500002,1564527587328,421940838400
2505010,1568827219968,422556094464
2510010,1572318142464,422793637888
2515010,1576257499136,422793637888
2520010,1579893174272,422793637888
2525010,1582488190976,425263845376
2530006,1587115175936,427150393344
2535010,1591134961664,428635000832
2540004,1596382130176,429860855808
2545000,1601104633856,430190305280
2550003,1605247696896,430190305280
2555003,1608207224832,431774830592
2560010,1611818078208,432621809664
2565001,1616229855232,432692338688
2570010,1621950058496,432692338688
2575000,1628753711104,432692338688
2580001,1634138890240,432692338688
2585010,1637512839168,432692338688
2590008,1641580113920,434309758976
2595001,1644974837760,434724892672
2600010,1648491466752,435113836544
2605010,1652281974784,435113836544
2610009,1656421445632,435113836544
2615006,1658735407104,436797284352
2620001,1662485401600,437265096704
2625008,1665746092032,437265096704
2630000,1669755604992,437265096704
2635009,1672471662592,437265096704
2640005,1674959249408,439205785600
2645010,1679581151232,441218605056
2650009,1683463102464,443098775552
2655010,1687424139264,444612243456
2660006,1691872727040,445429129216
2665010,1696171298816,445649113088
2670002,1700914475008,445649113088
2675008,1704312262656,447439216640
2680000,1709093335040,448047464448
2685010,1712901423104,448047464448
2690009,1717537644544,448047464448
2695010,1721003180032,448047464448
2700000,1725563789312,448047464448
2705003,1728612036608,450008948736
2710010,1732349788160,450836189184
2715008,1736605282304,451243753472
2720009,1740421554176,451381526528
2725010,1744188452864,451381526528
2730010,1747399565312,452733652992
2735006,1751173558272,452733652992
2740010,1754126147584,452733652992
2745010,1757133639680,452733652992
2750004,1761131155456,452733652992
2755002,1764087672832,452733652992
2760005,1767263174656,452733652992
2765005,1770453852160,452733652992
2770000,1774057521152,452733652992
2775005,1776913039360,455145230336
2780002,1781043081216,457308114944
2785005,1786628968448,458927026176
2790005,1791317045248,460036456448
2795002,1795841306624,460599836672
2800003,1800172769280,460599836672
2805002,1805722636288,460599836672
2810003,1809696858112,460599836672
2815000,1812858896384,462653882368
2820002,1818928275456,462710763520
2825005,1823708033024,462710763520
2830003,1828045692928,462710763520
2835004,1833021874176,462710763520
2840005,1837372387328,462710763520
2845005,1840813920256,463933931520
2850000,1845779988480,464893198336
2855000,1850854293504,465700446208
2860005,1854805823488,466161094656
2865002,1858114551808,466247647232
2870005,1861897826304,466247647232
2875002,1866602192896,466247647232
2880005,1870454706176,466247647232
2885005,1873545547776,467788562432
2890003,1877558890496,468290666496
2895005,1881858129920,468290666496
2900005,1885597134848,468290666496
2905002,1889313857536,468290666496
2910002,1893028556800,468290666496
2915000,1896135790592,470288732160
2920002,1900322394112,472359415808
2925005,1904661213184,474390302720
2930000,1908736864256,475626983424
2935002,1913814827008,476536229888
2940005,1918872891392,476666785792
2945002,1923901927424,476666785792
2950005,1928464531456,476666785792
2955005,1932885008384,476666785792
2960005,1936642838528,477245112320
2965002,1940697292800,478987554816
2970005,1944763146240,479245410304
2975001,1949004308480,479245410304
2980002,1953922486272,479245410304
2985004,1958626947072,479245410304
2990001,1963175747584,481030955008
2995003,1967591743488,481620951040
3000005,1971655696384,482051723264
3005005,1977324830720,482433130496
3010005,1981568335872,482433130496
3015005,1985779666944,482433130496
3020001,1988971884544,484246192128
3025001,1993159344128,485629411328
3030000,1997360934912,486425432064
3035005,2002779402240,486807248896
3040005,2007106523136,486807248896
3045001,2011696648192,486807248896
3050003,2016138608640,486807248896
3055005,2019536740352,489074483200
3060003,2024678318080,490300387328
3065001,2029416165376,491257638912
3070005,2033963229184,491679731712
3075000,2038841593856,491788165120
3080004,2043554967552,491788165120
3085005,2047829217280,492201762816
3090005,2051338575872,494775115776
3095005,2056855191552,495971278848
3100005,2061454073856,496361054208
3105002,2065738596352,496361054208
3110005,2070890885120,496361054208
3115005,2076019306496,496361054208
3120005,2079634190336,498338914304
3125005,2084520423424,498901008384
3130003,2088324071424,499321319424
3135005,2092553777152,499551068160
3140005,2096258056192,499986411520
3145001,2099955257344,502146392064
3150005,2104501735424,503212199936
3155005,2108910235648,503881420800
3160004,2112844148736,503881420800
3165005,2116694409216,506210201600
3170004,2121487097856,507292790784
3175004,2125745606656,507707817984
3180001,2129491001344,507851350016
3185005,2133105258496,509369188352
3190005,2136734150656,510703616000
3195005,2141445758976,511532494848
3200005,2145687433216,512336392192
3205000,2150856912896,512807104512
3210002,2155858145280,512807104512
3215002,2159454789632,514470526976
3220005,2164231507968,515227099136
3225005,2168522321920,515648958464
3230005,2173108547584,515653623808
3235001,2177005043712,515653623808
3240002,2180316553216,517278371840
3245005,2184041631744,518800932864
3250005,2188226179072,519721418752
3255003,2193162412032,519985692672
3260005,2197070086144,519985692672
3265005,2201086967808,519985692672
3270005,2204141969408,522312351744
3275005,2208053297152,523560341504
3280005,2213062557696,524036468736
3285003,2216472436736,524241084416
3290004,2220799082496,524241084416
3295005,2223332483072,526731833344
3300005,2227510345728,527760232448
3305005,2231889141760,528588693504
3310005,2236491395072,528705208320
3315005,2241225523200,528705208320
3320004,2245158252544,530549710848
3325005,2249848438784,531248074752
3330005,2254387060736,531398049792
3335005,2258208120832,531398049792
3340004,2261361000448,532715814912
3345004,2265291268096,533572247552
3350003,2269250453504,534365810688
3355005,2273846976512,535149981696
3360005,2278171254784,535859478528
3365001,2282083385344,536271409152
3370003,2286635073536,538666065920
3375005,2291184410624,539509374976
3380004,2295585492992,539509374976
3385009,2299214733312,539509374976
3390000,2303613960192,540052221952
3395010,2307288182784,542509981696
3400010,2310455902208,543270166528
3405007,2313809444864,543963549696
3410009,2317234978816,543963549696
3415004,2321987182592,543963549696
3420010,2325303209984,544421613568
3425001,2329660805120,546110504960
3430010,2333514752000,546501931008
3435000,2337579970560,546654584832
3440007,2341861421056,546654584832
3445010,2346948825088,546654584832
3450010,2350907682816,546654584832
3455010,2354669215744,546654584832
3460010,2358408261632,546654584832
3465006,2361336762368,548263149568
3470010,2365358567424,548730273792
3475010,2369126236160,548730273792
3480006,2372930482176,548730273792
3485010,2376461877248,548730273792
3490003,2380039847936,548730273792
3495010,2383649587200,548730273792
3500004,2387187593216,548730273792
3505004,2389833433088,551145840640
3510002,2394192510976,553346281472
3515005,2398204854272,554447671296
3520010,2402330763264,555290718208
3525004,2406651174912,555415683072
3530009,2411177545728,555415683072
3535010,2415259856896,555415683072
3540010,2418600501248,555664117760
3545004,2421757579264,557198209024
3550010,2425772044288,557198209024
3555007,2429461856256,557198209024
3560009,2433001558016,557198209024
3565010,2436265590784,557198209024
3570010,2439429795840,559387541504
3575010,2443889594368,560695685120
3580006,2447986892800,561447321600
3585000,2452476600320,562282524672
3590004,2455863107584,562341560320
3595007,2459928641536,562341560320
3600010,2462913769472,563752001536
3605008,2467135975424,563752001536
3610009,2471210311680,563752001536
3615010,2475470311424,563752001536
3620010,2479570571264,563752001536
3625010,2483264602112,563752001536
3630003,2485799317504,565940731904
3635002,2490480791552,568011051008
3640010,2495331995648,569810001920
3645010,2499753209856,570645684224
3650010,2503833030656,570645684224
3655010,2507998539776,570645684224
3660001,2511116595200,572859260928
3665009,2515004227584,573053317120
3670004,2519141040128,573053317120
3675010,2522862305280,573053317120
3680005,2527329456128,573053317120
3685010,2531020591104,573396721664
3690007,2535027965952,575946342400
3695010,2539054358528,577168994304
3700009,2543712788480,577985703936
3705000,2548838223872,578667962368
3710008,2553238208512,578667962368
3715008,2557194084352,578667962368
3720003,2560683343872,578667962368
3725002,2564146638848,579023425536
3730010,2567088439296,580034072576
3735010,2570483810304,580034072576
3740010,2573732900864,580034072576
3745008,2577823723520,580034072576
3750010,2582225051648,580034072576
3755010,2585780498432,580034072576
3760010,2588857876480,580034072576
3765010,2591417044992,582117036032
3770000,2595669274624,583726956544
3775010,2599799451648,584886149120
3780009,2605050408960,585634525184
3785006,2609696612352,585634525184
3790002,2614526746624,585634525184
3795010,2618661740544,585634525184
3800007,2623567773696,585634525184
3805002,2626824425472,587284869120
3810000,2631197519872,587785875456
3815003,2635722297344,587785875456
3820009,2639933640704,587785875456
3825006,2644678828032,587785875456
3830010,2648915341312,587785875456
3835010,2653700870144,587785875456
3840001,2658228797440,587785875456
3845010,2661665374208,590308843520
3850009,2666329833472,591325908992
3855009,2670740938752,592128155648
3860010,2675894140928,592439820288
3865003,2681193750528,592439820288
3870010,2686046990336,592439820288
3875002,2690320539648,592439820288
3880001,2695506374656,592439820288
3885010,2700167757824,592439820288
3890009,2703148707840,594014126080
3895008,2707281813504,594442592256
3900009,2711685455872,594442592256
3905001,2715846434816,594442592256
3910010,2720820584448,594442592256
3915004,2724969349120,594442592256
3920010,2728588025856,594442592256
3925009,2732157763584,594442592256
3930010,2736170786816,594442592256
3935007,2739612811264,595865235456
3940010,2744079659008,596826038272
3945010,2748870414336,597635317760
3950007,2753039753216,598255988736
3955010,2756866457600,598255988736
3960005,2760826441728,598255988736
3965010,2765367652352,598255988736
3970010,2769243967488,598255988736
3975000,2772152176640,601106006016
3980010,2776555626496,602154708992
3985007,2781092577280,602938863616
3990010,2785862500352,603736403968
3995000,2790857510912,604517044224
4000000,2794837032960,604614361088
4005010,2798954029056,606754992128
4010003,2804432113664,607227867136
4015010,2808069648384,607227867136
4020004,2811766149120,607227867136
4025010,2814886731776,608358551552
4030010,2818712424448,609192136704
4035010,2823283527680,609975488512
4040010,2828006170624,610366496768
4045010,2831999004672,610366496768
4050010,2835857858560,610366496768
4055010,2839141629952,612540903424
4060005,2843830169600,613128015872
4065001,2848337383424,613549854720
4070010,2853376364544,613569511424
4075009,2857325436928,613569511424
4080002,2860405137408,614170320896
4085008,2864733245440,616121016320
4090010,2868532953088,616868581376
4095002,2873286987776,617674551296
4100010,2877815091200,618462208000
4105000,2882510270464,620141842432
4110007,2887379546112,621005025280
4115010,2892165246976,621183385600
4120009,2896970059776,621183385600
4125001,2901129834496,621183385600
4130001,2904633159680,621191528448
4135004,2907486371840,622990217216
4140000,2911579197440,623726993408
4145005,2916229349376,624480358400
4150004,2920792428544,624480358400
4155004,2925242609664,624480358400
4160008,2929915703296,624480358400
4165007,2933207650304,626329042944
4170010,2938009899008,627626225664
4175002,2943039635456,628329230336
4180008,2947534716928,628416778240
4185010,2950238109696,628416778240
4190002,2953281253376,628416778240
4195010,2957244104704,628416778240
4200009,2961255862272,628416778240
4205010,2964029624320,630521294848
4210010,2967935488000,631488544768
4215010,2972227784704,632243466240
4220010,2976869613568,633061449728
4225010,2981980356608,633690497024
4230008,2986204307456,633690497024
4235003,2990646505472,633690497024
4240010,2995642433536,633690497024
4245010,2998958505984,634809372672
4250010,3003463352320,635698196480
4255003,3007416619008,636014309376
4260010,3011256332288,636014309376
4265010,3015811796992,636014309376
4270010,3021656322048,636014309376
4275010,3027066064896,636014309376
4280006,3030958833664,636014309376
4285000,3035616026624,636014309376
4290010,3038534471680,637328805888
4295010,3042331811840,638094700544
4300010,3046672068608,638857842688
4305010,3051188531200,639458955264
4310010,3055947743232,639458955264
4315010,3061135912960,639458955264
4320003,3065453436928,639458955264
4325006,3069302665216,639458955264
4330002,3073706463232,639458955264
4335010,3076686729216,639458955264
4340004,3080481943552,639458955264
4345001,3083012333568,640650522624
4350006,3086903656448,641893662720
4355010,3090561536000,642303315968
4360010,3094573072384,642652631040
4365005,3098108547072,642652631040
4370008,3102047399936,642652631040
4375004,3107164241920,642652631040
4380004,3110732054528,642652631040
4385010,3114018127872,644334645248
4390010,3117978976256,645283782656
4395007,3122570797056,646037716992
4400010,3127493021696,646776492032
4405010,3132038610944,647620481024
4410010,3136468234240,647727976448
4415009,3140734390272,647727976448
4420010,3144458301440,649295097856
4425010,3149902655488,649821171712
4430010,3154217287680,649970524160
4435004,3159062417408,649970524160
4440000,3163779776512,649970524160
4445004,3168306917376,649970524160
4450003,3172865392640,649970524160
4455005,3175486513152,651855433728
4460005,3179361198080,653096648704
4465000,3182971514880,653850636288
4470005,3187270119424,654676451328
4475005,3191476584448,655040450560
4480005,3196116824064,655040450560
4485005,3200341000192,655040450560
4490005,3205853212672,655040450560
4495004,3210415882240,655040450560
4500000,3214675890176,655040450560
4505005,3220005441536,655040450560
4510005,3224414654464,656054030336
4515005,3228883755008,657881997312
4520005,3233605558272,659072909312
4525004,3239278542848,659307737088
4530005,3243745783808,659307737088
4535005,3249237581824,659307737088
4540000,3254717382656,659307737088
4545005,3260553715712,659307737088
4550005,3266356944896,659307737088
4555000,3270234451968,661054959616
4560005,3274466709504,661997285376
4565005,3278961582080,662803214336
4570005,3283344375808,663290662912
4575005,3288094236672,663290662912
4580002,3292948836352,663290662912
4585005,3297330454528,663290662912
4590000,3300839313408,664992411648
4595004,3305237340160,665286115328
4600004,3310223077376,665286115328
4605005,3314097520640,665286115328
4610005,3318574927872,665286115328
4615005,3323927130112,665286115328
4620005,3327801262080,666874318848
4625000,3332349718528,667602092032
4630005,3336592711680,668378910720
4635005,3341604061184,669207810048
4640001,3347048194048,669638639616
4645005,3352609792000,669638639616
4650005,3357711474688,669638639616
4655002,3363234160640,669638639616
4660004,3369152049152,669638639616
4665005,3373258346496,669638639616
4670005,3378393133056,669638639616
4675005,3382354665472,671338303488
4680004,3387390042112,672364384256
4685005,3392666411008,672787951616
4690005,3396689305600,672817463296
4695005,3400550023168,672817463296
4700005,3404872298496,672817463296
4705005,3409079689216,672817463296
4710000,3413199904768,672817463296
4715001,3416742121472,672817463296
4720005,3420341182464,672817463296
4725000,3425165832192,672817463296
4730005,3428236500992,674547974144
4735005,3432164442112,675420573696
4740005,3436703858688,676170301440
4745004,3441387483136,676951310336
4750005,3446820057088,677751525376
4755005,3452153856000,677751525376
4760005,3457220505600,677751525376
4765005,3462760325120,677751525376
4770005,3467373797376,677751525376
4775004,3472270839808,677751525376
4780005,3476054446080,678902538240
4785010,3480748507136,679988920320
4790010,3486286053376,680598671360
4795009,3491074572288,680598671360
4800010,3495777046528,680598671360
4805010,3500772319232,680598671360
4810010,3506553696256,680598671360
4815000,3510887297024,680598671360
4820010,3515075702784,680598671360
4825003,3519912288256,680598671360
4830010,3524253110272,680598671360
4835000,3527333474304,682449952768
