timestamp_ms,physical_bytes,peak_physical_bytes
0,3277184,3277184
5005,638623864,639262864
10005,638623864,639262864
15005,652583056,652583056
20004,1021633088,1021633088
25005,1223254808,1228907288
30005,1961649832,1993008808
35005,2328734048,2386422016
40004,3587386848,4179635560
45004,2536502816,4774819384
50005,3206067840,4774819384
55005,4149458656,4774819384
60005,2765486608,5230606792
65005,4545591848,5230606792
70005,5737413712,5737430096
75005,3793599640,5857803440
80003,4853333432,5857803440
85005,3649994936,6402965688
90005,4517347488,6402965688
95005,5711888688,6402965688
100005,3398124568,6624084968
105005,5714002968,6624084968
110005,6266996888,7880394808
115005,5654399104,7880394808
120005,7575324872,7880394808
125005,5359274760,8387119904
130005,7033899784,8387119904
135002,5143989456,8387119904
140005,7327730920,8387119904
145005,6074273600,8552304424
150005,6167318312,8552304424
155005,7701090688,8552304424
160005,6491885928,8552304424
165006,8464913080,8651100856
170004,6524818296,8651100856
175001,7760679800,8651100856
180010,5508322768,8792446392
185009,7376180688,8792446392
190006,5309241288,8926205920
195003,7534286792,8926205920
200010,5903833392,9115228488
205010,8053758256,9115228488
210009,5673245480,9135299272
215010,7517788968,9135299272
220005,6642736512,9135299272
225010,7645863296,9135299272
230010,8480186424,9135299272
235003,6524805272,9135299272
240010,8731173016,9209798808
245004,6025208392,9209798808
250010,7615849032,9209798808
255010,6485582912,9824560216
260010,7978394688,9824560216
265003,6008202904,9824560216
270010,6841362048,9824560216
275010,8868161152,9824560216
280010,6713763864,9824560216
285010,8562468888,9824560216
290002,5753743888,9824560216
295010,7883844112,9824560216
300010,6960032800,9824560216
305003,6796520480,9824560216
310009,6512078288,9824560216
315010,7554182608,9824560216
320010,9042243384,9824560216
325010,6257029016,9824560216
330010,8364273560,9824560216
335002,5750927736,9824560216
340009,7591358840,9824560216
345009,6915486552,9824560216
350010,7004746584,9824560216
355010,8789668696,9869718360
360010,6930986392,9869718360
365009,7636579736,9869718360
370010,6317864824,9869718360
375008,6504036216,9869718360
380010,8832235384,9869718360
385010,7615248728,10653382880
390009,7581399384,10653382880
395010,6299515992,10653382880
400009,7292370008,10653382880
405001,9481109264,10653382880
410010,6338118088,10653382880
415010,7348552136,10653382880
420010,7969014744,10653382880
425009,7820739520,10653382880
430010,9334113312,10653382880
435009,6039406224,10653382880
440004,7223772816,10653382880
445010,8826538072,10653382880
450010,7071549504,10653382880
455009,9708374080,10675636288
460009,5962385976,10675636288
465004,6969084472,10675636288
470010,8442432056,10675636288
475010,5846240352,10675636288
480009,7260900448,10675636288
485004,10254798424,10675636288
490010,6720622144,10675636288
495010,9898724928,10675636288
500010,7877152896,10700542032
505007,8786301056,10700542032
510009,10168897664,10700542032
515010,6257398464,10700542032
520009,7106204352,10700542032
525009,8613417664,10700542032
530010,5858088168,10700542032
535010,7678547176,10700542032
540008,8801293544,10700542032
545010,6841374408,10700542032
550009,7452497608,10700542032
555010,7351687336,10700542032
560010,7438473384,10700542032
565002,8592873640,10700542032
570010,6205184672,10700542032
575009,7455152800,10700542032
580002,7167188096,10700542032
585010,7508860008,10700542032
590010,8615337064,10700542032
595010,5760360056,10700542032
600010,7951523448,10700542032
605010,8457723512,10700542032
610010,6486302856,10700542032
615010,7463002248,10700542032
620010,7816061568,10700542032
625010,6554624616,10700542032
630008,8687493736,10700542032
