timestamp_ms,read_bytes,written_bytes
0,60977152,864256
5005,65699840,15181307904
10004,65699840,15181307904
15005,65699840,15181307904
20000,201322496,15181307904
25005,335495168,15181307904
30005,738099200,15181307904
35005,1274916864,15181307904
40005,2481889280,15181307904
45005,3421323264,16189304832
50005,4762447872,16189304832
55005,5969170432,16330346496
60003,7310442496,17057234944
65005,8786255872,17057234944
70005,9860964352,18531676160
75005,11202228224,18531676160
80003,12240465920,19918131200
85005,13914529792,20362514432
90005,14989737984,21250953216
95004,16729563136,22423662592
100005,18519912448,22610067456
105005,19755520000,24710103040
110004,21858750464,25208524800
115005,23032717312,27028320256
120004,24641220608,27417448448
125005,25934581760,29181927424
130003,27995496448,30015315968
135001,29428948992,31215308800
140005,31524458496,31577886720
145005,33316044800,33234915328
150005,35726876672,33665667072
155005,37069557760,35300478976
160005,38831202304,36072964096
165005,40322928640,37437952000
170005,41846333440,38683578368
175005,44184596480,39901466624
180005,45860646912,41573871616
185002,48185167872,42876440576
190002,50083901440,45077733376
195005,52601376768,45548883968
200005,54470852608,47617986560
205002,56501862400,48308928512
210005,58046205952,50051100672
215005,60280971264,50338181120
220005,62183374848,52350300160
225004,64516923392,54039506944
230005,66429452288,54826643456
235005,68142182400,56541859840
240005,70305714176,57341681664
245003,72039788544,59356168192
250005,74497966080,60169838592
255001,76235268096,62107992064
260005,78816370688,62700462080
265002,80739037184,64968044544
270005,82967244800,66464399360
275004,85446799360,67444408320
280005,87181987840,69143048192
285001,89662857216,69901131776
290005,91203190784,71810244608
295001,94124236800,72717283328
300005,96043986944,74748526592
305005,98757152768,75774492672
310005,100267536384,77872353280
315005,102767173632,79122153472
320005,104496107520,80142381056
325004,106461466624,82174627840
330005,109142859776,83153100800
335005,111362588672,85839167488
340005,113994027008,87418339328
345005,115691442176,88092635136
350005,118086209536,90450898944
355001,120367505408,90868031488
360005,121930043392,93320241152
365005,124675899392,93958021120
370005,126419570688,96263864320
375004,128882511872,97581203456
380005,130632499200,99653218304
385004,133085458432,101190082560
390005,135192772608,102596841472
395004,136914399232,104583159808
400005,139424460800,105531867136
405003,141017845760,108482756608
410004,144146280448,109607751680
415005,146105315328,111696232448
420005,148371546112,113403244544
425005,151160254464,114594238464
430004,153137053696,117276209152
435004,155819663360,119032598528
440005,157898850304,119314403328
445004,159579238400,121282805760
450005,162477776896,121853681664
455005,163407761408,124026355712
460004,165994815488,125152673792
465005,168106909696,126051328000
470004,169879109632,128634912768
475005,172253184000,129933889536
480001,174746112000,131285635072
485005,176928382976,134191382528
490005,179473694720,135060946944
495004,181424431104,136745795584
500005,183486828544,138139643904
505005,185741004800,138430836736
510005,187078983680,141014183936
515000,189595312128,142571126784
520000,191884791808,144021876736
525000,193985945600,146921701376
