timestamp_ms,height
16947.644,0
16952.043,100
16957.717,200
16961.781,300
16965.705,400
16969.887,500
16974.320,600
16978.296,700
16982.417,800
16985.977,900
16989.463,1000
16993.125,1100
16997.017,1200
17000.520,1300
17004.439,1400
17008.121,1500
17012.070,1600
17015.914,1700
17019.725,1800
17023.590,1900
17027.589,2000
17031.626,2100
17035.472,2200
17039.490,2300
17043.209,2400
17047.097,2500
17050.971,2600
17054.925,2700
17058.785,2800
17062.756,2900
17066.592,3000
17070.099,3100
17073.801,3200
17077.401,3300
17081.042,3400
17084.803,3500
17088.705,3600
17092.413,3700
17096.494,3800
17100.326,3900
17104.236,4000
17108.258,4100
17111.774,4200
17115.764,4300
17119.366,4400
17123.441,4500
17127.146,4600
17131.207,4700
17135.095,4800
17139.028,4900
17142.625,5000
17146.476,5100
17150.305,5200
17154.245,5300
17157.966,5400
17161.715,5500
17165.697,5600
17169.461,5700
17173.081,5800
17176.857,5900
17180.847,6000
17184.533,6100
17188.407,6200
17192.198,6300
17196.054,6400
17199.787,6500
17203.586,6600
17207.295,6700
17211.166,6800
17214.933,6900
17218.806,7000
17222.586,7100
17226.541,7200
17230.311,7300
17234.162,7400
17238.149,7500
17241.909,7600
17245.819,7700
17249.648,7800
17253.162,7900
17257.293,8000
17261.018,8100
17265.199,8200
17268.759,8300
17272.715,8400
17276.403,8500
17280.360,8600
17284.132,8700
17288.212,8800
17292.061,8900
17295.835,9000
17299.776,9100
17303.571,9200
17307.474,9300
17311.093,9400
17314.805,9500
17318.478,9600
17322.235,9700
17326.225,9800
17329.927,9900
17333.465,10000
17336.759,10100
17340.405,10200
17344.262,10300
17348.294,10400
17351.941,10500
17355.828,10600
17359.611,10700
17363.730,10800
17367.476,10900
17371.197,11000
17375.069,11100
17378.813,11200
17382.506,11300
17386.203,11400
17389.965,11500
17393.886,11600
17397.786,11700
17401.574,11800
17405.289,11900
17409.156,12000
17412.898,12100
17416.825,12200
17420.470,12300
17424.280,12400
17427.674,12500
17431.531,12600
17435.091,12700
17439.024,12800
17442.717,12900
17446.570,13000
17450.498,13100
17454.458,13200
17458.270,13300
17462.325,13400
17466.463,13500
17469.963,13600
17473.822,13700
17477.390,13800
17481.464,13900
17485.242,14000
17489.248,14100
17492.836,14200
17496.783,14300
17500.626,14400
17504.514,14500
17508.139,14600
17511.784,14700
17515.903,14800
17519.570,14900
17523.687,15000
17527.436,15100
17531.339,15200
17535.020,15300
17538.947,15400
17542.555,15500
17546.136,15600
17549.880,15700
17553.771,15800
17557.675,15900
17561.564,16000
17565.348,16100
17568.874,16200
17572.813,16300
17576.971,16400
17580.869,16500
17584.601,16600
17588.486,16700
17592.290,16800
17596.099,16900
17599.712,17000
17603.136,17100
17606.921,17200
17610.327,17300
17613.969,17400
17617.430,17500
17621.270,17600
17625.148,17700
17628.918,17800
17632.867,17900
17636.598,18000
17640.528,18100
17643.972,18200
17648.002,18300
17651.726,18400
17655.633,18500
17659.491,18600
17663.498,18700
17667.282,18800
17671.064,18900
17674.792,19000
17678.294,19100
17681.978,19200
17685.746,19300
17689.200,19400
17692.854,19500
17696.490,19600
17700.305,19700
17703.978,19800
17707.995,19900
17711.715,20000
17715.839,20100
17719.558,20200
17723.555,20300
17727.413,20400
17731.270,20500
17735.019,20600
17738.564,20700
17742.627,20800
17746.424,20900
17750.109,21000
17754.001,21100
17757.976,21200
