timestamp_ms,value
5533,0
5538,100
5544,200
5548,300
5552,400
5556,500
5560,600
5564,700
5568,800
5572,900
5576,1000
5886,1100
5890,1200
5893,1300
5896,1400
5900,1500
5904,1600
5907,1700
5910,1800
5914,1900
5917,2000
6152,2100
6156,2200
6161,2300
6164,2400
6168,2500
6172,2600
6176,2700
6180,2800
6184,2900
6188,3000
6388,3100
6395,3200
6401,3300
6407,3400
6412,3500
6417,3600
6422,3700
6427,3800
6431,3900
6435,4000
6583,4100
6590,4200
6596,4300
6602,4400
6607,4500
6612,4600
6617,4700
6621,4800
6625,4900
6630,5000
6821,5100
6829,5200
6833,5300
6841,5400
6845,5500
6850,5600
6854,5700
6858,5800
6863,5900
6867,6000
7066,6100
7072,6200
7078,6300
7085,6400
7090,6500
7095,6600
7100,6700
7104,6800
7108,6900
7113,7000
7291,7100
7299,7200
7303,7300
7307,7400
7315,7500
7321,7600
7327,7700
7332,7800
7337,7900
7342,8000
7467,8100
7473,8200
7480,8300
7486,8400
7491,8500
7497,8600
7501,8700
7506,8800
7511,8900
7515,9000
7659,9100
7667,9200
7671,9300
7676,9400
7679,9500
7689,9600
7693,9700
7697,9800
7702,9900
7707,10000
7908,10100
7911,10200
7918,10300
7925,10400
7931,10500
7936,10600
7941,10700
7947,10800
7951,10900
7956,11000
8188,11100
8194,11200
8198,11300
8204,11400
8212,11500
8218,11600
8223,11700
8228,11800
8233,11900
8238,12000
8404,12100
8408,12200
8411,12300
8419,12400
8425,12500
8431,12600
8436,12700
8441,12800
8446,12900
8451,13000
8643,13100
8647,13200
8651,13300
8656,13400
8660,13500
8663,13600
8669,13700
8673,13800
8679,13900
8683,14000
8881,14100
8887,14200
8893,14300
8899,14400
8905,14500
8910,14600
8915,14700
8919,14800
8924,14900
8929,15000
9096,15100
9103,15200
9112,15300
9121,15400
9130,15500
9139,15600
9144,15700
9148,15800
9153,15900
9158,16000
9300,16100
9303,16200
9311,16300
9318,16400
9324,16500
9329,16600
9334,16700
9339,16800
9343,16900
9348,17000
9486,17100
9490,17200
9493,17300
9498,17400
9502,17500
9507,17600
9510,17700
9520,17800
9525,17900
9529,18000
9758,18100
9763,18200
9767,18300
9772,18400
9776,18500
9781,18600
9785,18700
9790,18800
9794,18900
9798,19000
9980,19100
9986,19200
9993,19300
9999,19400
10005,19500
10010,19600
10014,19700
10019,19800
10024,19900
10028,20000
10184,20100
10191,20200
10203,20300
10209,20400
10217,20500
10223,20600
10227,20700
10232,20800
10237,20900
10241,21000
10418,21100
10426,21200
10430,21300
10434,21400
10445,21500
10449,21600
10453,21700
10461,21800
10466,21900
10470,22000
10673,22100
10681,22200
10688,22300
10694,22400
10699,22500
10704,22600
10709,22700
10713,22800
10718,22900
10722,23000
10862,23100
10869,23200
10876,23300
10881,23400
10887,23500
10891,23600
10896,23700
10901,23800
10905,23900
10909,24000
11064,24100
11073,24200
11081,24300
11089,24400
11094,24500
11099,24600
11104,24700
11108,24800
11113,24900
11117,25000
11321,25100
11330,25200
11335,25300
11340,25400
11351,25500
11356,25600
11360,25700
11365,25800
11371,25900
11375,26000
11844,26100
11848,26200
11853,26300
11856,26400
11861,26500
11865,26600
11868,26700
11872,26800
11876,26900
11880,27000
12057,27100
12064,27200
12070,27300
12075,27400
12080,27500
12086,27600
12091,27700
12095,27800
12099,27900
12103,28000
12289,28100
12294,28200
12298,28300
12304,28400
12312,28500
12319,28600
12325,28700
12330,28800
12335,28900
12340,29000
12510,29100
12514,29200
12519,29300
12527,29400
12531,29500
12536,29600
12542,29700
12551,29800
12555,29900
12559,30000
12793,30100
12798,30200
12802,30300
12805,30400
12809,30500
12814,30600
12817,30700
12821,30800
12825,30900
12829,31000
12971,31100
12977,31200
12982,31300
12987,31400
12992,31500
12996,31600
13001,31700
13005,31800
13010,31900
13014,32000
13197,32100
13202,32200
13211,32300
13218,32400
13223,32500
13229,32600
13234,32700
13239,32800
13244,32900
13248,33000
13440,33100
13444,33200
13449,33300
13453,33400
13456,33500
13460,33600
13465,33700
13475,33800
13479,33900
13483,34000
13730,34100
13733,34200
13737,34300
13741,34400
13746,34500
13750,34600
13754,34700
13758,34800
13762,34900
13766,35000
13949,35100
13955,35200
13961,35300
13967,35400
13972,35500
13977,35600
13982,35700
13986,35800
13990,35900
13994,36000
14165,36100
14169,36200
14178,36300
14184,36400
14190,36500
14196,36600
14200,36700
14205,36800
14210,36900
14214,37000
14423,37100
14426,37200
14431,37300
14435,37400
14440,37500
14445,37600
14449,37700
14453,37800
14458,37900
14462,38000
14708,38100
14716,38200
14722,38300
14726,38400
14731,38500
14735,38600
14739,38700
14743,38800
14747,38900
14751,39000
14908,39100
14914,39200
14920,39300
14926,39400
14932,39500
14937,39600
14942,39700
14947,39800
